#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-08-15;Argentine;289100;5637;205697;1.95;71.15;26.90
2020-08-15;Autriche;23179;728;20627;3.14;88.99;7.87
2020-08-15;Australie;23287;396;13633;1.70;58.54;39.76
2020-08-15;Azerbaïdjan;34107;506;31697;1.48;92.93;5.58
2020-08-15;Bosnie-Herzégovine;15801;471;9619;2.98;60.88;36.14
2020-08-15;Barbade;150;7;121;4.67;80.67;14.67
2020-08-15;Bangladesh;274525;3625;157635;1.32;57.42;41.26
2020-08-15;Belgique;77869;9935;17981;12.76;23.09;64.15
2020-08-15;Burkina Faso;1240;54;1006;4.35;81.13;14.52
2020-08-15;Bulgarie;14333;495;9161;3.45;63.92;32.63
2020-08-15;Bahreïn;46430;170;42806;0.37;92.19;7.44
2020-08-15;Burundi;412;1;315;0.24;76.46;23.30
2020-08-15;Bénin;2063;39;1690;1.89;81.92;16.19
2020-08-15;Saint Barthélemy;13;0;9;0.00;69.23;30.77
2020-08-15;Brunéi Darussalam;142;3;138;2.11;97.18;0.70
2020-08-15;Bolivie;99146;4003;35638;4.04;35.94;60.02
2020-08-15;Brésil;3317096;107232;2622878;3.23;79.07;17.70
2020-08-15;Bahamas;1252;17;160;1.36;12.78;85.86
2020-08-15;Bhoutan;133;0;102;0.00;76.69;23.31
2020-08-15;Botswana;1214;3;120;0.25;9.88;89.87
2020-08-15;Bélarus;69308;603;66452;0.87;95.88;3.25
2020-08-15;Belize;388;3;35;0.77;9.02;90.21
2020-08-15;Canada;123825;9072;109933;7.33;88.78;3.89
2020-08-15;Rép. Dém. du Congo;9638;239;8597;2.48;89.20;8.32
2020-08-15;République Centrafricaine;4652;61;1728;1.31;37.15;61.54
2020-08-15;Congo (Brazzaville);3745;60;1625;1.60;43.39;55.01
2020-08-15;Suisse;37924;1991;33200;5.25;87.54;7.21
2020-08-15;Côte d'Ivoire;16993;108;13759;0.64;80.97;18.40
2020-08-15;Chili;383902;10395;356951;2.71;92.98;4.31
2020-08-15;Cameroun;18469;401;16540;2.17;89.56;8.27
2020-08-15;Chine;84827;4634;79574;5.46;93.81;0.73
2020-08-15;Colombie;456689;14810;274420;3.24;60.09;36.67
2020-08-15;Costa Rica;27737;291;9010;1.05;32.48;66.47
2020-08-15;Cuba;3292;88;2568;2.67;78.01;19.32
2020-08-15;Cap-vert;3163;34;2302;1.07;72.78;26.15
2020-08-15;Chypre;1332;20;870;1.50;65.32;33.18
2020-08-15;République Tchèque;19891;395;13763;1.99;69.19;28.82
2020-08-15;Allemagne;224488;9235;200756;4.11;89.43;6.46
2020-08-15;Djibouti;5367;59;5181;1.10;96.53;2.37
2020-08-15;Danemark;15497;621;13289;4.01;85.75;10.24
2020-08-15;Dominique;18;0;18;0.00;100.00;0.00
2020-08-15;République Dominicaine;85545;1438;51356;1.68;60.03;38.29
2020-08-15;Algérie;38133;1360;26644;3.57;69.87;26.56
2020-08-15;Équateur;100688;6065;79354;6.02;78.81;15.16
2020-08-15;Estonie;2184;63;1976;2.88;90.48;6.64
2020-08-15;Égypte;96336;5141;58835;5.34;61.07;33.59
2020-08-15;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-08-15;Érythrée;285;0;248;0.00;87.02;12.98
2020-08-15;Espagne;342813;28617;150376;8.35;43.87;47.79
2020-08-15;Éthiopie;28894;509;12037;1.76;41.66;56.58
2020-08-15;Finlande;7720;333;7050;4.31;91.32;4.37
2020-08-15;Fidji;28;1;20;3.57;71.43;25.00
2020-08-15;Îles Féroé;370;0;225;0.00;60.81;39.19
2020-08-15;France;255265;30409;83848;11.91;32.85;55.24
2020-08-15;Gabon;8225;51;6277;0.62;76.32;23.06
2020-08-15;Royaume-Uni;319023;46791;1296;14.67;0.41;84.93
2020-08-15;Grenade;24;0;23;0.00;95.83;4.17
2020-08-15;Géorgie;1321;17;1088;1.29;82.36;16.35
2020-08-15;Guyane Française;8588;53;7893;0.62;91.91;7.48
2020-08-15;Ghana;42210;231;40147;0.55;95.11;4.34
2020-08-15;Gibraltar;209;0;190;0.00;90.91;9.09
2020-08-15;Gambie;1689;54;347;3.20;20.54;76.26
2020-08-15;Guinée;8343;50;7210;0.60;86.42;12.98
2020-08-15;Guadeloupe;446;14;289;3.14;64.80;32.06
2020-08-15;Guinée Équatoriale;4821;83;2182;1.72;45.26;53.02
2020-08-15;Grèce;6858;226;1347;3.30;19.64;77.06
2020-08-15;Guatemala;62313;2355;50183;3.78;80.53;15.69
2020-08-15;Guinée-Bissau;2117;33;1015;1.56;47.95;50.50
2020-08-15;Guyana;674;22;310;3.26;45.99;50.74
2020-08-15;Hong-Kong;4406;69;3488;1.57;79.16;19.27
2020-08-15;Honduras;49979;1567;7255;3.14;14.52;82.35
2020-08-15;Croatie;6420;165;5193;2.57;80.89;16.54
2020-08-15;Haïti;7831;196;5235;2.50;66.85;30.65
2020-08-15;Hongrie;4877;607;3606;12.45;73.94;13.61
2020-08-15;Indonésie;137468;6071;91321;4.42;66.43;29.15
2020-08-15;Irlande;27191;1774;23364;6.52;85.93;7.55
2020-08-15;Israël;92233;674;67950;0.73;73.67;25.60
2020-08-15;Inde;2589952;49980;1862258;1.93;71.90;26.17
2020-08-15;Iraq;172583;5785;122700;3.35;71.10;25.55
2020-08-15;Iran;341070;19492;295630;5.71;86.68;7.61
2020-08-15;Islande;1999;10;1870;0.50;93.55;5.95
2020-08-15;Italie;253438;35392;203640;13.96;80.35;5.68
2020-08-15;Jamaïque;1082;14;761;1.29;70.33;28.37
2020-08-15;Jordanie;1339;11;1229;0.82;91.78;7.39
2020-08-15;Japon;55051;1093;39439;1.99;71.64;26.37
2020-08-15;Kenya;29849;472;15970;1.58;53.50;44.92
2020-08-15;Kirghizistan;41645;1493;33951;3.59;81.52;14.89
2020-08-15;Cambodge;273;0;238;0.00;87.18;12.82
2020-08-15;Comores;403;7;379;1.74;94.04;4.22
2020-08-15;Saint-Kitts-et-Nevis;17;0;17;0.00;100.00;0.00
2020-08-15;Corée du Sud;15318;305;13910;1.99;90.81;7.20
2020-08-15;Koweït;75697;498;67519;0.66;89.20;10.15
2020-08-15;Kazakhstan;102696;1269;81558;1.24;79.42;19.35
2020-08-15;Laos;22;0;19;0.00;86.36;13.64
2020-08-15;Liban;8442;97;2650;1.15;31.39;67.46
2020-08-15;Sainte-Lucie;25;0;25;0.00;100.00;0.00
2020-08-15;Liechtenstein;91;1;87;1.10;95.60;3.30
2020-08-15;Sri Lanka;2890;11;2666;0.38;92.25;7.37
2020-08-15;Libéria;1257;82;788;6.52;62.69;30.79
2020-08-15;Lesotho;903;25;271;2.77;30.01;67.22
2020-08-15;Lituanie;2386;81;1704;3.39;71.42;25.19
2020-08-15;Luxembourg;7439;123;6500;1.65;87.38;10.97
2020-08-15;Lettonie;1315;32;1078;2.43;81.98;15.59
2020-08-15;Libye;7738;145;894;1.87;11.55;86.57
2020-08-15;Maroc;41017;632;28566;1.54;69.64;28.81
2020-08-15;Monaco;146;4;114;2.74;78.08;19.18
2020-08-15;Moldavie;29905;895;20908;2.99;69.91;27.09
2020-08-15;Montenegro;3960;75;2830;1.89;71.46;26.64
2020-08-15;Saint Martin;109;4;49;3.67;44.95;51.38
2020-08-15;Madagascar;13724;166;12232;1.21;89.13;9.66
2020-08-15;Macédoine;12653;539;9123;4.26;72.10;23.64
2020-08-15;Mali;2614;125;1986;4.78;75.98;19.24
2020-08-15;Birmanie;374;6;324;1.60;86.63;11.76
2020-08-15;Mongolie;298;0;276;0.00;92.62;7.38
2020-08-15;Macao;46;0;46;0.00;100.00;0.00
2020-08-15;Martinique;336;16;98;4.76;29.17;66.07
2020-08-15;Mauritanie;6693;157;5928;2.35;88.57;9.08
2020-08-15;Malte;1348;9;782;0.67;58.01;41.32
2020-08-15;Maurice;346;10;334;2.89;96.53;0.58
2020-08-15;Maldives;5679;22;3208;0.39;56.49;43.12
2020-08-15;Malawi;5026;157;2623;3.12;52.19;44.69
2020-08-15;Mexique;517714;56543;418164;10.92;80.77;8.31
2020-08-15;Malaisie;9175;125;8831;1.36;96.25;2.39
2020-08-15;Mozambique;2791;19;1136;0.68;40.70;58.62
2020-08-15;Namibie;3907;35;2352;0.90;60.20;38.90
2020-08-15;Nouvelle-Calédonie;23;0;22;0.00;95.65;4.35
2020-08-15;Niger;1165;69;1077;5.92;92.45;1.63
2020-08-15;Nigéria;48770;974;36290;2.00;74.41;23.59
2020-08-15;Nicaragua;4115;128;2913;3.11;70.79;26.10
2020-08-15;Pays-Bas;63889;6191;338;9.69;0.53;89.78
2020-08-15;Norvège;9965;261;8857;2.62;88.88;8.50
2020-08-15;Népal;26019;102;17201;0.39;66.11;33.50
2020-08-15;Nouvelle-Zélande;1622;22;1531;1.36;94.39;4.25
2020-08-15;Oman;82924;562;77550;0.68;93.52;5.80
2020-08-15;Panama;80665;1746;53857;2.16;66.77;31.07
2020-08-15;Pérou;516296;25856;359781;5.01;69.69;25.31
2020-08-15;Polynésie Française;166;0;64;0.00;38.55;61.45
2020-08-15;Papouasie-Nouvelle-Guinée;271;3;78;1.11;28.78;70.11
2020-08-15;Philippines;157918;2600;72209;1.65;45.73;52.63
2020-08-15;Pakistan;288047;6162;265624;2.14;92.22;5.65
2020-08-15;Pologne;56090;1869;38853;3.33;69.27;27.40
2020-08-15;Palestine;16153;108;9388;0.67;58.12;41.21
2020-08-15;Portugal;53981;1775;39585;3.29;73.33;23.38
2020-08-15;Paraguay;9381;127;5841;1.35;62.26;36.38
2020-08-15;Qatar;114809;192;111505;0.17;97.12;2.71
2020-08-15;Réunion;816;5;657;0.61;80.51;18.87
2020-08-15;Roumanie;69374;2954;32334;4.26;46.61;49.13
2020-08-15;Serbie;29471;670;0;2.27;0.00;97.73
2020-08-15;Russie;915808;15585;727895;1.70;79.48;18.82
2020-08-15;Rwanda;2352;8;1631;0.34;69.35;30.31
2020-08-15;Arabie Saoudite;297315;3369;264487;1.13;88.96;9.91
2020-08-15;Seychelles;127;0;126;0.00;99.21;0.79
2020-08-15;Soudan;12211;796;6340;6.52;51.92;41.56
2020-08-15;Suède;84294;5783;0;6.86;0.00;93.14
2020-08-15;Slovénie;2401;129;2042;5.37;85.05;9.58
2020-08-15;Singapour;55661;27;51521;0.05;92.56;7.39
2020-08-15;Slovaquie;2855;31;1969;1.09;68.97;29.95
2020-08-15;Sierra Leone;1954;69;1505;3.53;77.02;19.45
2020-08-15;Saint-Marin;699;42;657;6.01;93.99;0.00
2020-08-15;Sénégal;12032;251;7637;2.09;63.47;34.44
2020-08-15;Somalie;3250;93;2268;2.86;69.78;27.35
2020-08-15;Suriname;2961;42;1990;1.42;67.21;31.37
2020-08-15;Soudan du sud;2488;47;1175;1.89;47.23;50.88
2020-08-15;Sao Tomé-et-Principe;885;15;815;1.69;92.09;6.21
2020-08-15;El Salvador;22619;603;10618;2.67;46.94;50.39
2020-08-15;Syrie;1593;60;408;3.77;25.61;70.62
2020-08-15;Eswatini;3745;69;2268;1.84;60.56;37.60
2020-08-15;Tchad;952;76;864;7.98;90.76;1.26
2020-08-15;Togo;1130;27;836;2.39;73.98;23.63
2020-08-15;Thaïlande;3376;58;3193;1.72;94.58;3.70
2020-08-15;Tadjikistan;8029;64;6815;0.80;84.88;14.32
2020-08-15;Timor-Leste;25;0;24;0.00;96.00;4.00
2020-08-15;Tunisie;2023;54;1327;2.67;65.60;31.74
2020-08-15;Turquie;248117;5955;229972;2.40;92.69;4.91
2020-08-15;Trinité-et-Tobago;497;10;139;2.01;27.97;70.02
2020-08-15;Taïwan;482;7;450;1.45;93.36;5.19
2020-08-15;Tanzanie;509;21;183;4.13;35.95;59.92
2020-08-15;Ukraine;91795;2076;48946;2.26;53.32;44.42
2020-08-15;Ouganda;1434;13;1142;0.91;79.64;19.46
2020-08-15;États-Unis;5361165;169481;1818527;3.16;33.92;62.92
2020-08-15;Uruguay;1434;38;1194;2.65;83.26;14.09
2020-08-15;Ouzbékistan;34528;225;29328;0.65;84.94;14.41
2020-08-15;Vatican;12;0;12;0.00;100.00;0.00
2020-08-15;St-Vincent / Grenadines;57;0;55;0.00;96.49;3.51
2020-08-15;Venezuela;32607;276;21747;0.85;66.69;32.46
2020-08-15;Viet Nam;951;24;447;2.52;47.00;50.47
2020-08-15;Kosovo;11275;390;6961;3.46;61.74;34.80
2020-08-15;Yémen;1858;528;1013;28.42;54.52;17.06
2020-08-15;Mayotte;3119;39;2940;1.25;94.26;4.49
2020-08-15;Afrique du Sud;583653;11677;466941;2.00;80.00;18.00
2020-08-15;Zambie;9186;260;8065;2.83;87.80;9.37
2020-08-15;Zimbabwe;5176;130;2047;2.51;39.55;57.94
2020-08-15;Autres;721;15;651;2.08;90.29;7.63
2020-08-14;Autres;721;15;651;2.08;90.29;7.63
2020-08-14;Zimbabwe;5072;128;1998;2.52;39.39;58.08
2020-08-14;Zambie;9021;256;7586;2.84;84.09;13.07
2020-08-14;Afrique du Sud;579140;11556;461734;2.00;79.73;18.28
2020-08-14;Mayotte;3119;39;2940;1.25;94.26;4.49
2020-08-14;Yémen;1858;528;1009;28.42;54.31;17.28
2020-08-14;Kosovo;11130;381;6817;3.42;61.25;35.33
2020-08-14;Viet Nam;930;22;437;2.37;46.99;50.65
2020-08-14;Venezuela;31381;266;21580;0.85;68.77;30.38
2020-08-14;St-Vincent / Grenadines;57;0;55;0.00;96.49;3.51
2020-08-14;Vatican;12;0;12;0.00;100.00;0.00
2020-08-14;Ouzbékistan;33821;220;27825;0.65;82.27;17.08
2020-08-14;Uruguay;1421;38;1182;2.67;83.18;14.14
2020-08-14;États-Unis;5313252;168452;1796326;3.17;33.81;63.02
2020-08-14;Ouganda;1385;12;1142;0.87;82.45;16.68
2020-08-14;Ukraine;89917;2042;48288;2.27;53.70;44.03
2020-08-14;Tanzanie;509;21;183;4.13;35.95;59.92
2020-08-14;Taïwan;481;7;450;1.46;93.56;4.99
2020-08-14;Trinité-et-Tobago;426;10;139;2.35;32.63;65.02
2020-08-14;Turquie;246861;5934;228980;2.40;92.76;4.84
2020-08-14;Tunisie;1903;53;1320;2.79;69.36;27.85
2020-08-14;Timor-Leste;25;0;24;0.00;96.00;4.00
2020-08-14;Tadjikistan;7989;63;6777;0.79;84.83;14.38
2020-08-14;Thaïlande;3376;58;3173;1.72;93.99;4.30
2020-08-14;Togo;1124;26;806;2.31;71.71;25.98
2020-08-14;Tchad;951;76;862;7.99;90.64;1.37
2020-08-14;Eswatini;3670;68;1991;1.85;54.25;43.90
2020-08-14;Syrie;1515;58;403;3.83;26.60;69.57
2020-08-14;El Salvador;22314;595;10455;2.67;46.85;50.48
2020-08-14;Sao Tomé-et-Principe;885;15;809;1.69;91.41;6.89
2020-08-14;Soudan du sud;2482;47;1175;1.89;47.34;50.77
2020-08-14;Suriname;2838;41;1894;1.44;66.74;31.82
2020-08-14;Somalie;3250;93;2268;2.86;69.78;27.35
2020-08-14;Sénégal;11872;249;7615;2.10;64.14;33.76
2020-08-14;Saint-Marin;699;42;657;6.01;93.99;0.00
2020-08-14;Sierra Leone;1947;69;1502;3.54;77.14;19.31
2020-08-14;Slovaquie;2801;31;1944;1.11;69.40;29.49
2020-08-14;Singapour;55580;27;51049;0.05;91.85;8.10
2020-08-14;Slovénie;2369;129;2027;5.45;85.56;8.99
2020-08-14;Suède;84294;5783;0;6.86;0.00;93.14
2020-08-14;Soudan;12162;793;6325;6.52;52.01;41.47
2020-08-14;Seychelles;127;0;126;0.00;99.21;0.79
2020-08-14;Arabie Saoudite;295902;3338;262959;1.13;88.87;10.01
2020-08-14;Rwanda;2293;8;1604;0.35;69.95;29.70
2020-08-14;Russie;910778;15467;721473;1.70;79.22;19.09
2020-08-14;Serbie;29233;665;0;2.27;0.00;97.73
2020-08-14;Roumanie;68046;2904;31920;4.27;46.91;48.82
2020-08-14;Réunion;776;5;657;0.64;84.66;14.69
2020-08-14;Qatar;114532;190;111258;0.17;97.14;2.69
2020-08-14;Paraguay;9022;108;5657;1.20;62.70;36.10
2020-08-14;Portugal;53783;1772;39374;3.29;73.21;23.50
2020-08-14;Palestine;15834;106;9382;0.67;59.25;40.08
2020-08-14;Pologne;55319;1858;38362;3.36;69.35;27.29
2020-08-14;Pakistan;287300;6153;265215;2.14;92.31;5.55
2020-08-14;Philippines;153660;2442;71405;1.59;46.47;51.94
2020-08-14;Papouasie-Nouvelle-Guinée;271;3;78;1.11;28.78;70.11
2020-08-14;Polynésie Française;166;0;64;0.00;38.55;61.45
2020-08-14;Pérou;516296;25856;354232;5.01;68.61;26.38
2020-08-14;Panama;79402;1734;52886;2.18;66.61;31.21
2020-08-14;Oman;82743;557;77427;0.67;93.58;5.75
2020-08-14;Nouvelle-Zélande;1609;22;1531;1.37;95.15;3.48
2020-08-14;Népal;25551;99;17077;0.39;66.83;32.78
2020-08-14;Norvège;9908;261;8857;2.63;89.39;7.97
2020-08-14;Pays-Bas;63127;6189;253;9.80;0.40;89.80
2020-08-14;Nicaragua;4115;128;2913;3.11;70.79;26.10
2020-08-14;Nigéria;48445;973;35998;2.01;74.31;23.68
2020-08-14;Niger;1161;69;1075;5.94;92.59;1.46
2020-08-14;Nouvelle-Calédonie;23;0;22;0.00;95.65;4.35
2020-08-14;Namibie;3726;31;848;0.83;22.76;76.41
2020-08-14;Mozambique;2708;19;1075;0.70;39.70;59.60
2020-08-14;Malaisie;9149;125;8828;1.37;96.49;2.14
2020-08-14;Mexique;511369;55908;410479;10.93;80.27;8.80
2020-08-14;Malawi;4988;156;2576;3.13;51.64;45.23
2020-08-14;Maldives;5572;22;3010;0.39;54.02;45.59
2020-08-14;Maurice;345;10;334;2.90;96.81;0.29
2020-08-14;Malte;1276;9;762;0.71;59.72;39.58
2020-08-14;Mauritanie;6676;157;5889;2.35;88.21;9.44
2020-08-14;Martinique;336;16;98;4.76;29.17;66.07
2020-08-14;Macao;46;0;46;0.00;100.00;0.00
2020-08-14;Mongolie;298;0;272;0.00;91.28;8.72
2020-08-14;Birmanie;374;6;322;1.60;86.10;12.30
2020-08-14;Mali;2597;125;1979;4.81;76.20;18.98
2020-08-14;Macédoine;12515;535;9030;4.27;72.15;23.57
2020-08-14;Madagascar;13643;164;12011;1.20;88.04;10.76
2020-08-14;Saint Martin;109;4;49;3.67;44.95;51.38
2020-08-14;Montenegro;3930;73;2752;1.86;70.03;28.12
2020-08-14;Moldavie;29483;884;20556;3.00;69.72;27.28
2020-08-14;Monaco;146;4;114;2.74;78.08;19.18
2020-08-14;Maroc;39241;611;27644;1.56;70.45;28.00
2020-08-14;Libye;7327;139;848;1.90;11.57;86.53
2020-08-14;Lettonie;1308;32;1078;2.45;82.42;15.14
2020-08-14;Luxembourg;7405;122;6500;1.65;87.78;10.57
2020-08-14;Lituanie;2352;81;1691;3.44;71.90;24.66
2020-08-14;Lesotho;884;25;271;2.83;30.66;66.52
2020-08-14;Libéria;1252;82;738;6.55;58.95;34.50
2020-08-14;Sri Lanka;2886;11;2658;0.38;92.10;7.52
2020-08-14;Liechtenstein;91;1;87;1.10;95.60;3.30
2020-08-14;Sainte-Lucie;25;0;25;0.00;100.00;0.00
2020-08-14;Liban;8045;94;2551;1.17;31.71;67.12
2020-08-14;Laos;22;0;19;0.00;86.36;13.64
2020-08-14;Kazakhstan;102287;1269;80716;1.24;78.91;19.85
2020-08-14;Koweït;75185;494;66740;0.66;88.77;10.58
2020-08-14;Corée du Sud;15039;305;13901;2.03;92.43;5.54
2020-08-14;Saint-Kitts-et-Nevis;17;0;17;0.00;100.00;0.00
2020-08-14;Comores;403;7;379;1.74;94.04;4.22
2020-08-14;Cambodge;273;0;225;0.00;82.42;17.58
2020-08-14;Kirghizistan;41373;1491;33592;3.60;81.19;15.20
2020-08-14;Kenya;29334;465;15298;1.59;52.15;46.26
2020-08-14;Japon;53818;1080;35498;2.01;65.96;32.03
2020-08-14;Jordanie;1329;11;1229;0.83;92.48;6.70
2020-08-14;Jamaïque;1082;14;761;1.29;70.33;28.37
2020-08-14;Italie;252809;35234;203326;13.94;80.43;5.64
2020-08-14;Islande;1983;10;1861;0.50;93.85;5.65
2020-08-14;Iran;338825;19331;293811;5.71;86.71;7.58
2020-08-14;Iraq;168290;5709;120129;3.39;71.38;25.23
2020-08-14;Inde;2525922;49036;1808936;1.94;71.61;26.44
2020-08-14;Israël;91080;665;66965;0.73;73.52;25.75
2020-08-14;Irlande;26995;1774;23364;6.57;86.55;6.88
2020-08-14;Indonésie;135123;6021;89618;4.46;66.32;29.22
2020-08-14;Hongrie;4853;607;3590;12.51;73.97;13.52
2020-08-14;Haïti;7810;192;5123;2.46;65.60;31.95
2020-08-14;Croatie;6258;163;5134;2.60;82.04;15.36
2020-08-14;Honduras;49467;1548;7128;3.13;14.41;82.46
2020-08-14;Hong-Kong;4360;67;3392;1.54;77.80;20.67
2020-08-14;Guyana;649;22;306;3.39;47.15;49.46
2020-08-14;Guinée-Bissau;2088;29;1015;1.39;48.61;50.00
2020-08-14;Guatemala;61428;2341;49355;3.81;80.35;15.84
2020-08-14;Grèce;6632;223;1347;3.36;20.31;76.33
2020-08-14;Guinée Équatoriale;4821;83;2182;1.72;45.26;53.02
2020-08-14;Guadeloupe;446;14;289;3.14;64.80;32.06
2020-08-14;Guinée;8260;50;7177;0.61;86.89;12.51
2020-08-14;Gambie;1623;50;304;3.08;18.73;78.19
2020-08-14;Gibraltar;206;0;188;0.00;91.26;8.74
2020-08-14;Ghana;41847;223;39718;0.53;94.91;4.55
2020-08-14;Guyane Française;8549;53;7841;0.62;91.72;7.66
2020-08-14;Géorgie;1306;17;1085;1.30;83.08;15.62
2020-08-14;Grenade;24;0;23;0.00;95.83;4.17
2020-08-14;Royaume-Uni;315415;46791;1293;14.83;0.41;84.76
2020-08-14;Gabon;8225;51;6277;0.62;76.32;23.06
2020-08-14;France;251955;30406;83848;12.07;33.28;54.65
2020-08-14;Îles Féroé;365;0;225;0.00;61.64;38.36
2020-08-14;Fidji;28;1;20;3.57;71.43;25.00
2020-08-14;Finlande;7700;333;7050;4.32;91.56;4.12
2020-08-14;Éthiopie;27242;492;11660;1.81;42.80;55.39
2020-08-14;Espagne;342813;28617;150376;8.35;43.87;47.79
2020-08-14;Érythrée;285;0;248;0.00;87.02;12.98
2020-08-14;Sahara Occidental;10;1;8;10.00;80.00;10.00
2020-08-14;Égypte;96220;5124;57858;5.33;60.13;34.54
2020-08-14;Estonie;2177;63;1976;2.89;90.77;6.34
2020-08-14;Équateur;99409;6030;79176;6.07;79.65;14.29
2020-08-14;Algérie;37664;1351;26308;3.59;69.85;26.56
2020-08-14;République Dominicaine;84488;1409;49539;1.67;58.63;39.70
2020-08-14;Dominique;18;0;18;0.00;100.00;0.00
2020-08-14;Danemark;15393;621;13230;4.03;85.95;10.02
2020-08-14;Djibouti;5367;59;5181;1.10;96.53;2.37
2020-08-14;Allemagne;223791;9230;200440;4.12;89.57;6.31
2020-08-14;République Tchèque;19693;394;13731;2.00;69.73;28.27
2020-08-14;Chypre;1318;20;870;1.52;66.01;32.47
2020-08-14;Cap-vert;3136;33;2254;1.05;71.88;27.07
2020-08-14;Cuba;3229;88;2547;2.73;78.88;18.40
2020-08-14;Costa Rica;26931;281;8785;1.04;32.62;66.34
2020-08-14;Colombie;445111;14492;261293;3.26;58.70;38.04
2020-08-14;Chine;84808;4634;79518;5.46;93.76;0.77
2020-08-14;Cameroun;18469;401;15320;2.17;82.95;14.88
2020-08-14;Chili;382111;10340;355037;2.71;92.91;4.38
2020-08-14;Côte d'Ivoire;16935;108;13721;0.64;81.02;18.34
2020-08-14;Suisse;37671;1991;32900;5.29;87.34;7.38
2020-08-14;Congo (Brazzaville);3745;60;1625;1.60;43.39;55.01
2020-08-14;République Centrafricaine;4652;61;1728;1.31;37.15;61.54
2020-08-14;Rép. Dém. du Congo;9605;238;8512;2.48;88.62;8.90
2020-08-14;Canada;123605;9068;109657;7.34;88.72;3.95
2020-08-14;Belize;356;3;32;0.84;8.99;90.17
2020-08-14;Bélarus;69308;603;66452;0.87;95.88;3.25
2020-08-14;Botswana;1214;3;120;0.25;9.88;89.87
2020-08-14;Bhoutan;133;0;102;0.00;76.69;23.31
2020-08-14;Bahamas;1119;17;138;1.52;12.33;86.15
2020-08-14;Brésil;3226443;105490;2616981;3.27;81.11;15.62
2020-08-14;Bolivie;97950;3939;34723;4.02;35.45;60.53
2020-08-14;Brunéi Darussalam;142;3;138;2.11;97.18;0.70
2020-08-14;Saint Barthélemy;13;0;9;0.00;69.23;30.77
2020-08-14;Bénin;2014;38;1681;1.89;83.47;14.65
2020-08-14;Burundi;412;1;315;0.24;76.46;23.30
2020-08-14;Bahreïn;46052;168;42469;0.36;92.22;7.42
2020-08-14;Bulgarie;14243;492;9114;3.45;63.99;32.56
2020-08-14;Burkina Faso;1238;54;1005;4.36;81.18;14.46
2020-08-14;Belgique;77113;9924;17941;12.87;23.27;63.86
2020-08-14;Bangladesh;271881;3591;156623;1.32;57.61;41.07
2020-08-14;Barbade;148;7;119;4.73;80.41;14.86
2020-08-14;Bosnie-Herzégovine;15535;469;9344;3.02;60.15;36.83
2020-08-14;Azerbaïdjan;34018;504;31490;1.48;92.57;5.95
2020-08-14;Australie;23035;379;13632;1.65;59.18;39.18
2020-08-14;Autriche;22876;725;20499;3.17;89.61;7.22
2020-08-14;Argentine;282437;5527;199005;1.96;70.46;27.58
2020-08-14;Angola;1852;86;584;4.64;31.53;63.82
2020-08-14;Arménie;41299;814;34164;1.97;82.72;15.31
2020-08-14;Albanie;7117;219;3695;3.08;51.92;45.00
2020-08-14;Antigua-et-Barbuda;93;3;83;3.23;89.25;7.53
2020-08-14;Afghanistan;37431;1363;26714;3.64;71.37;24.99
2020-08-14;Émirats Arabes Unis;63819;359;57473;0.56;90.06;9.38
2020-08-14;Andorre;989;53;863;5.36;87.26;7.38
2020-08-13;Andorre;981;53;858;5.40;87.46;7.14
2020-08-13;Émirats Arabes Unis;63489;358;57372;0.56;90.37;9.07
2020-08-13;Afghanistan;37424;1363;26714;3.64;71.38;24.98
2020-08-13;Antigua-et-Barbuda;92;3;76;3.26;82.61;14.13
2020-08-13;Albanie;6971;213;3616;3.06;51.87;45.07
2020-08-13;Arménie;41023;809;33897;1.97;82.63;15.40
2020-08-13;Angola;1815;80;577;4.41;31.79;63.80
2020-08-13;Argentine;276072;5362;192434;1.94;69.70;28.35
2020-08-13;Autriche;22594;725;20346;3.21;90.05;6.74
2020-08-13;Australie;22742;375;13001;1.65;57.17;41.18
2020-08-13;Azerbaïdjan;33915;500;31269;1.47;92.20;6.33
2020-08-13;Bosnie-Herzégovine;15184;458;9156;3.02;60.30;36.68
2020-08-13;Barbade;144;7;118;4.86;81.94;13.19
2020-08-13;Bangladesh;269115;3557;154871;1.32;57.55;41.13
2020-08-13;Belgique;76191;9916;17913;13.01;23.51;63.47
2020-08-13;Burkina Faso;1228;54;997;4.40;81.19;14.41
2020-08-13;Bulgarie;13893;482;8479;3.47;61.03;35.50
2020-08-13;Bahreïn;45726;167;42180;0.37;92.25;7.39
2020-08-13;Burundi;410;1;315;0.24;76.83;22.93
2020-08-13;Bénin;2014;38;1681;1.89;83.47;14.65
2020-08-13;Saint Barthélemy;13;0;8;0.00;61.54;38.46
2020-08-13;Brunéi Darussalam;142;3;138;2.11;97.18;0.70
